PUMFID,PROVINCE,REGION,G_URBRUR,GCAGEGR6,CSEX,G_CEDUC,G_CSTUD,G_CLFSST,GFAMTYPE,G_HHSIZE,G_HEDUC,G_HSTUD,EV_Q01,EV_Q02,PU_Q01,PU_Q02,PU_Q03,PU_Q06A,PU_Q06E,PU_Q06J,PU_Q06K,PU_G06
20969,48,5,5,5,2,3,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
20970,59,6,4,4,2,2,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
20971,12,1,4,6,1,3,2,3,2,2,3,2,2,6,6,6,6,6,6,6,6,6
20972,48,5,5,3,1,1,2,1,1,4,3,2,1,4,1,6,6,6,6,6,6,6
20973,35,3,4,4,1,3,2,2,2,3,3,1,1,4,1,6,6,6,6,6,6,6
20974,24,2,5,4,2,1,2,3,1,2,1,2,1,3,2,1,1,2,2,2,2,1
20975,10,1,5,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
20976,47,4,4,5,1,1,2,3,3,1,1,2,1,4,1,6,6,6,6,6,6,6
20977,24,2,4,4,2,3,2,1,3,1,3,2,1,4,1,6,6,6,6,6,6,6
20978,24,2,5,6,1,1,2,3,2,2,1,2,2,6,6,6,6,6,6,6,6,6
20979,46,4,4,4,2,3,2,1,2,3,3,1,1,4,1,6,6,6,6,6,6,6
20980,48,5,4,6,2,1,2,3,2,2,1,2,2,6,6,6,6,6,6,6,6,6
20981,24,2,5,4,2,2,2,1,1,3,2,2,1,3,1,6,6,6,6,6,6,6
20982,24,2,1,5,2,2,2,3,3,1,2,2,2,6,6,6,6,6,6,6,6,6
20983,35,3,5,5,2,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
20984,59,6,3,2,2,3,2,1,4,2,3,1,1,3,1,6,6,6,6,6,6,6
20985,24,2,4,5,2,1,2,1,2,2,1,2,1,4,1,6,6,6,6,6,6,6
20986,35,3,4,5,2,1,2,1,2,3,2,1,1,4,1,6,6,6,6,6,6,6
20987,47,4,5,3,2,2,2,1,1,4,2,1,1,4,1,6,6,6,6,6,6,6
20988,59,6,4,4,2,2,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
20989,48,5,5,4,2,1,2,1,1,4,2,1,1,4,1,6,6,6,6,6,6,6
20990,35,3,5,5,2,2,2,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6
20991,24,2,4,6,2,1,2,3,4,3,2,1,2,6,6,6,6,6,6,6,6,6
20992,46,4,4,2,2,1,1,3,1,4,1,1,2,6,6,6,6,6,6,6,6,6
20993,35,3,4,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
20994,11,1,6,6,2,2,2,3,2,2,3,2,1,3,1,6,6,6,6,6,6,6
20995,24,2,5,5,2,1,2,3,2,2,2,2,2,6,6,6,6,6,6,6,6,6
20996,24,2,4,1,1,1,1,3,2,4,3,1,1,4,1,6,6,6,6,6,6,6
20997,24,2,5,5,2,1,2,3,2,2,1,2,2,6,6,6,6,6,6,6,6,6
20998,47,4,5,1,1,1,2,3,4,2,2,2,1,4,1,6,6,6,6,6,6,6
20999,59,6,3,6,1,2,2,3,3,1,2,2,1,4,1,6,6,6,6,6,6,6
21000,59,6,4,4,1,1,2,1,1,3,1,2,1,4,1,6,6,6,6,6,6,6
21001,24,2,4,5,2,1,2,1,2,2,1,2,1,2,1,6,6,6,6,6,6,6
21002,46,4,4,6,1,3,2,3,2,2,3,2,1,1,2,1,2,2,2,2,2,1
21003,12,1,4,3,2,1,2,2,2,4,2,1,1,3,1,6,6,6,6,6,6,6
21004,10,1,5,5,1,2,2,3,2,2,3,2,1,4,1,6,6,6,6,6,6,6
21005,24,2,1,6,2,1,2,3,2,2,1,2,2,6,6,6,6,6,6,6,6,6
21006,13,1,5,2,2,2,2,3,1,4,2,2,1,3,1,6,6,6,6,6,6,6
21007,35,3,5,2,1,2,2,1,1,3,3,2,1,4,1,6,6,6,6,6,6,6
21008,46,4,5,6,2,1,2,3,2,2,1,2,2,6,6,6,6,6,6,6,6,6
21009,35,3,4,6,2,2,2,3,2,2,2,2,2,6,6,6,6,6,6,6,6,6
21010,35,3,4,6,2,2,2,3,2,2,2,2,1,3,1,6,6,6,6,6,6,6
21011,48,5,4,3,2,3,2,1,3,1,3,2,1,4,1,6,6,6,6,6,6,6
21012,13,1,4,3,2,1,2,1,1,3,1,2,1,4,1,6,6,6,6,6,6,6
21013,59,6,4,6,2,1,2,3,2,2,2,2,2,6,6,6,6,6,6,6,6,6
21014,48,5,5,4,2,2,2,2,1,2,2,2,1,4,1,6,6,6,6,6,6,6
21015,35,3,2,3,2,3,2,1,3,1,3,2,1,4,2,7,3,2,2,1,2,2
21016,59,6,5,3,1,1,2,2,3,1,1,2,1,4,1,6,6,6,6,6,6,6
21017,59,6,4,4,2,1,2,1,2,2,1,2,1,4,1,6,6,6,6,6,6,6
21018,24,2,4,5,2,1,2,1,3,1,1,2,1,4,1,6,6,6,6,6,6,6
21019,47,4,4,3,2,2,1,1,2,2,2,1,1,4,1,6,6,6,6,6,6,6
21020,46,4,5,3,2,3,2,1,1,4,3,2,1,4,1,6,6,6,6,6,6,6
21021,35,3,4,4,2,3,2,1,3,1,3,2,1,4,1,6,6,6,6,6,6,6
21022,24,2,4,3,1,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
21023,59,6,4,3,1,3,2,1,1,3,3,2,1,4,1,6,6,6,6,6,6,6
21024,59,6,3,3,1,1,2,1,3,1,1,2,1,2,1,6,6,6,6,6,6,6
21025,35,3,4,6,2,1,2,1,3,1,1,2,1,4,1,6,6,6,6,6,6,6
21026,12,1,4,2,2,3,2,1,3,1,3,2,1,4,1,6,6,6,6,6,6,6
21027,47,4,5,5,2,2,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
21028,35,3,4,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
21029,48,5,4,6,2,2,2,3,2,2,2,2,2,6,6,6,6,6,6,6,6,6
21030,59,6,5,6,1,2,2,3,2,2,3,2,2,6,6,6,6,6,6,6,6,6
21031,46,4,5,3,2,1,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
21032,24,2,1,4,1,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
21033,48,5,4,4,2,3,2,1,1,4,3,2,1,4,1,6,6,6,6,6,6,6
21034,47,4,4,2,1,3,2,1,3,1,3,2,1,4,1,6,6,6,6,6,6,6
21035,35,3,4,4,2,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
21036,48,5,4,2,2,2,2,1,1,3,2,2,1,4,1,6,6,6,6,6,6,6
21037,59,6,5,5,2,2,2,3,3,1,2,2,1,2,1,6,6,6,6,6,6,6
21038,48,5,5,4,1,2,2,1,3,1,2,2,2,6,6,6,6,6,6,6,6,6
21039,47,4,4,5,2,3,2,1,3,1,3,2,1,4,1,6,6,6,6,6,6,6
21040,47,4,4,4,1,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
21041,46,4,4,2,2,2,2,3,1,4,3,2,1,4,2,1,1,1,2,2,2,1
21042,35,3,4,6,1,1,2,3,4,2,1,2,1,4,1,6,6,6,6,6,6,6
21043,12,1,4,3,1,2,2,1,1,3,2,1,1,4,1,6,6,6,6,6,6,6
21044,13,1,4,6,2,1,2,3,2,2,1,2,2,6,6,6,6,6,6,6,6,6
21045,59,6,3,5,2,2,2,1,2,3,2,2,1,4,1,6,6,6,6,6,6,6
21046,59,6,4,2,1,1,2,1,2,3,3,2,1,4,1,6,6,6,6,6,6,6
21047,35,3,4,5,1,2,2,3,2,2,2,2,1,4,1,6,6,6,6,6,6,6
21048,24,2,4,5,1,1,2,1,2,2,3,2,2,6,6,6,6,6,6,6,6,6
21049,24,2,5,5,2,2,2,3,3,1,2,2,2,6,6,6,6,6,6,6,6,6
21050,47,4,5,4,2,3,2,1,2,2,3,2,1,3,1,6,6,6,6,6,6,6
21051,35,3,4,5,1,2,2,3,3,1,2,2,2,6,6,6,6,6,6,6,6,6
21052,59,6,3,4,2,2,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
21053,59,6,3,5,2,3,2,1,3,1,3,2,1,4,1,6,6,6,6,6,6,6
21054,12,1,4,3,1,3,2,1,1,3,3,2,1,4,1,6,6,6,6,6,6,6
21055,46,4,4,3,2,2,2,1,1,4,3,2,1,3,1,6,6,6,6,6,6,6
21056,46,4,5,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
21057,48,5,5,2,1,2,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
21058,46,4,5,4,1,1,2,1,3,1,1,2,2,6,6,6,6,6,6,6,6,6
21059,48,5,4,3,2,3,2,1,1,4,3,2,1,4,1,6,6,6,6,6,6,6
21060,13,1,4,4,1,2,2,1,1,3,2,1,1,4,1,6,6,6,6,6,6,6
21061,10,1,4,6,2,1,2,3,2,2,2,2,2,6,6,6,6,6,6,6,6,6
21062,24,2,4,5,1,1,2,3,2,2,1,2,2,6,6,6,6,6,6,6,6,6
21063,48,5,5,1,2,1,1,3,2,3,2,1,1,4,1,6,6,6,6,6,6,6
21064,48,5,4,4,2,2,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
21065,46,4,4,5,2,1,2,3,2,3,2,2,1,2,1,6,6,6,6,6,6,6
21066,24,2,4,5,2,2,2,3,3,1,2,2,1,3,2,2,4,2,2,2,2,1
21067,48,5,5,2,2,3,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
21068,48,5,4,2,1,3,2,1,3,1,3,2,1,4,1,6,6,6,6,6,6,6
21069,12,1,5,4,1,1,2,1,1,4,2,2,1,4,1,6,6,6,6,6,6,6
21070,24,2,4,6,1,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
21071,46,4,4,4,1,2,2,1,3,1,2,2,1,3,1,6,6,6,6,6,6,6
21072,47,4,5,5,2,2,2,1,3,1,2,2,1,3,1,6,6,6,6,6,6,6
21073,35,3,4,2,2,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
21074,35,3,4,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
21075,11,1,6,3,2,2,2,1,1,4,2,2,1,4,1,6,6,6,6,6,6,6
21076,10,1,4,1,1,1,2,3,4,2,2,1,1,4,1,6,6,6,6,6,6,6
21077,46,4,4,1,1,1,2,2,2,2,1,2,2,6,6,6,6,6,6,6,6,6
21078,46,4,4,2,2,2,2,1,3,1,2,2,2,6,6,6,6,6,6,6,6,6
21079,12,1,5,4,2,2,2,3,3,1,2,2,1,2,1,6,6,6,6,6,6,6
21080,35,3,5,5,1,1,2,1,3,1,1,2,1,4,1,6,6,6,6,6,6,6
21081,46,4,5,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
21082,35,3,5,1,2,1,1,1,2,3,2,1,1,4,1,6,6,6,6,6,6,6
21083,47,4,4,2,2,1,2,3,2,3,2,2,1,4,1,6,6,6,6,6,6,6
21084,10,1,5,2,2,2,2,1,1,3,2,2,1,4,1,6,6,6,6,6,6,6
21085,24,2,4,4,2,2,2,1,2,4,2,1,1,4,1,6,6,6,6,6,6,6
21086,24,2,5,5,2,2,2,3,2,2,2,2,1,4,2,1,2,2,2,2,2,1
21087,10,1,5,5,1,1,2,3,2,2,1,2,1,2,1,6,6,6,6,6,6,6
21088,47,4,4,6,2,1,2,3,3,1,1,2,1,1,1,6,6,6,6,6,6,6
21089,46,4,5,6,2,1,2,3,2,2,1,2,2,6,6,6,6,6,6,6,6,6
21090,47,4,5,2,1,3,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
21091,35,3,4,1,2,1,1,1,2,2,1,1,1,4,1,6,6,6,6,6,6,6
21092,35,3,2,4,1,3,2,1,1,4,3,1,1,4,1,6,6,6,6,6,6,6
21093,59,6,4,4,2,1,1,3,1,3,1,1,1,4,1,6,6,6,6,6,6,6
21094,35,3,4,6,1,2,2,3,3,1,2,2,2,6,6,6,6,6,6,6,6,6
21095,35,3,2,2,1,3,2,1,3,1,3,2,1,4,1,6,6,6,6,6,6,6
21096,59,6,4,4,2,3,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
21097,48,5,5,2,2,2,2,2,1,4,2,2,1,4,1,6,6,6,6,6,6,6
21098,59,6,4,3,1,1,2,1,3,1,1,2,1,4,1,6,6,6,6,6,6,6
21099,35,3,4,3,1,2,2,2,1,2,2,2,1,4,1,6,6,6,6,6,6,6
21100,35,3,2,5,1,1,2,1,2,2,1,2,2,6,6,6,6,6,6,6,6,6
21101,35,3,4,6,1,3,2,3,2,2,3,2,1,4,1,6,6,6,6,6,6,6
21102,46,4,4,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
21103,35,3,4,3,2,1,2,1,1,4,2,2,1,4,1,6,6,6,6,6,6,6
21104,59,6,4,6,1,1,2,1,3,1,1,2,2,6,6,6,6,6,6,6,6,6
21105,35,3,2,4,1,3,2,1,1,4,3,2,1,3,1,6,6,6,6,6,6,6
21106,12,1,4,6,2,2,2,3,2,2,2,2,2,6,6,6,6,6,6,6,6,6
21107,48,5,5,6,2,2,2,3,2,2,2,2,2,6,6,6,6,6,6,6,6,6
21108,59,6,3,2,1,3,1,1,2,2,3,1,1,4,1,6,6,6,6,6,6,6
21109,11,1,6,4,1,1,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
21110,35,3,5,5,1,2,2,3,2,2,2,2,1,4,1,6,6,6,6,6,6,6
21111,24,2,4,4,2,1,2,3,1,2,1,2,2,6,6,6,6,6,6,6,6,6
21112,35,3,2,3,2,3,2,1,2,2,3,2,1,3,2,1,2,2,2,1,2,2
21113,24,2,4,3,1,2,2,1,1,3,2,2,1,4,1,6,6,6,6,6,6,6
21114,48,5,5,2,2,1,2,3,1,4,1,2,1,4,1,6,6,6,6,6,6,6
21115,47,4,5,6,1,1,2,3,2,2,1,2,2,6,6,6,6,6,6,6,6,6
21116,47,4,4,2,2,3,2,1,2,2,3,1,1,4,1,6,6,6,6,6,6,6
21117,35,3,4,5,1,3,2,3,2,2,3,1,1,4,1,6,6,6,6,6,6,6
21118,24,2,1,4,1,1,2,3,3,1,1,2,1,4,1,6,6,6,6,6,6,6
21119,35,3,4,4,2,2,2,1,1,4,2,1,1,4,1,6,6,6,6,6,6,6
21120,46,4,4,3,2,2,2,1,3,1,2,2,1,3,1,6,6,6,6,6,6,6
21121,35,3,2,5,2,1,2,1,2,2,3,2,2,6,6,6,6,6,6,6,6,6
21122,35,3,5,5,1,1,2,1,2,2,1,2,2,6,6,6,6,6,6,6,6,6
21123,59,6,3,4,2,1,2,1,1,4,2,1,1,4,1,6,6,6,6,6,6,6
21124,46,4,5,5,1,2,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
21125,35,3,5,5,1,3,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
21126,48,5,4,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
21127,46,4,4,4,1,2,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
21128,35,3,4,5,1,2,2,3,2,3,3,1,1,4,1,6,6,6,6,6,6,6
21129,12,1,4,6,1,1,2,3,2,2,1,2,1,4,1,6,6,6,6,6,6,6
21130,12,1,5,6,1,1,2,3,2,3,2,2,1,4,1,6,6,6,6,6,6,6
21131,35,3,4,2,1,2,1,3,2,3,2,1,1,4,1,6,6,6,6,6,6,6
21132,24,2,4,1,2,1,1,3,1,4,2,1,1,4,1,6,6,6,6,6,6,6
21133,24,2,4,4,1,2,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
21134,11,1,6,5,2,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
21135,24,2,4,4,1,3,2,1,2,3,3,1,1,4,1,6,6,6,6,6,6,6
21136,48,5,4,4,1,2,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
21137,59,6,3,1,2,2,1,1,2,3,3,1,1,4,1,6,6,6,6,6,6,6
21138,35,3,5,5,1,1,2,1,2,2,1,2,1,2,2,1,1,2,2,2,2,1
21139,48,5,5,3,1,1,2,1,3,1,1,2,1,4,1,6,6,6,6,6,6,6
21140,35,3,4,4,1,1,2,1,2,2,1,2,1,4,1,6,6,6,6,6,6,6
21141,47,4,5,5,2,2,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
21142,46,4,4,6,1,1,2,1,2,2,1,2,2,6,6,6,6,6,6,6,6,6
21143,59,6,3,5,2,2,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
21144,24,2,4,5,2,1,2,3,3,1,1,2,1,3,1,6,6,6,6,6,6,6
21145,35,3,4,4,2,3,2,3,2,3,3,1,1,4,1,6,6,6,6,6,6,6
21146,24,2,4,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
21147,59,6,4,6,2,1,2,1,3,1,1,2,1,4,1,6,6,6,6,6,6,6
21148,48,5,5,5,2,1,2,1,2,2,1,2,1,3,1,6,6,6,6,6,6,6
21149,11,1,6,6,1,1,2,3,2,2,1,2,2,6,6,6,6,6,6,6,6,6
21150,59,6,4,2,1,2,2,1,1,4,2,1,1,4,1,6,6,6,6,6,6,6
21151,10,1,4,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
21152,47,4,4,6,2,2,2,3,2,2,2,2,2,6,6,6,6,6,6,6,6,6
21153,35,3,4,6,2,2,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
21154,35,3,5,4,2,1,2,1,3,1,1,2,2,6,6,6,6,6,6,6,6,6
21155,47,4,5,4,1,1,2,1,2,2,1,2,1,4,1,6,6,6,6,6,6,6
21156,35,3,4,3,1,3,2,1,1,4,3,2,1,4,1,6,6,6,6,6,6,6
21157,59,6,4,5,1,2,2,1,1,3,2,2,1,4,1,6,6,6,6,6,6,6
21158,47,4,4,3,1,2,2,1,1,4,2,1,1,4,1,6,6,6,6,6,6,6
21159,59,6,5,3,2,1,2,1,1,4,2,2,1,2,1,6,6,6,6,6,6,6
21160,59,6,4,6,2,2,2,3,3,1,2,2,2,6,6,6,6,6,6,6,6,6
21161,35,3,5,2,1,2,2,1,1,4,2,2,1,3,1,6,6,6,6,6,6,6
21162,46,4,5,4,1,1,2,1,4,4,2,1,1,4,1,6,6,6,6,6,6,6
21163,48,5,4,2,1,2,2,1,1,4,2,2,1,4,1,6,6,6,6,6,6,6
21164,35,3,4,6,2,2,2,3,2,2,3,2,2,6,6,6,6,6,6,6,6,6
21165,46,4,4,3,1,2,2,1,1,4,2,1,1,4,1,6,6,6,6,6,6,6
21166,47,4,4,3,2,1,2,1,1,3,1,2,1,2,1,6,6,6,6,6,6,6
21167,59,6,5,2,1,3,2,1,2,2,3,1,1,4,1,6,6,6,6,6,6,6
21168,47,4,4,4,1,1,2,1,2,3,2,1,1,4,1,6,6,6,6,6,6,6
21169,59,6,5,6,1,2,2,3,4,3,2,2,2,6,6,6,6,6,6,6,6,6
21170,24,2,5,2,2,2,2,3,1,4,2,2,1,3,1,6,6,6,6,6,6,6
21171,47,4,4,5,1,1,2,3,2,2,1,2,1,3,1,6,6,6,6,6,6,6
21172,35,3,4,5,1,3,2,1,2,4,3,1,1,4,1,6,6,6,6,6,6,6
21173,24,2,4,6,2,1,2,3,2,3,1,2,2,6,6,6,6,6,6,6,6,6
21174,10,1,4,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
21175,35,3,4,2,2,3,2,1,1,3,3,2,1,4,1,6,6,6,6,6,6,6
21176,48,5,4,3,2,1,2,3,2,2,3,2,1,3,1,6,6,6,6,6,6,6
21177,24,2,4,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
21178,24,2,4,6,2,1,2,3,2,2,2,2,2,6,6,6,6,6,6,6,6,6
21179,10,1,4,4,1,3,2,1,1,4,3,2,2,6,6,6,6,6,6,6,6,6
21180,35,3,5,3,1,2,2,1,2,3,2,2,2,6,6,6,6,6,6,6,6,6
21181,12,1,4,6,1,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
21182,35,3,4,6,2,1,2,3,2,2,3,2,2,6,6,6,6,6,6,6,6,6
21183,46,4,4,4,2,1,2,3,2,2,1,2,1,3,1,6,6,6,6,6,6,6
21184,46,4,4,4,1,1,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
21185,35,3,4,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
21186,13,1,4,4,2,2,2,2,2,2,2,2,1,4,1,6,6,6,6,6,6,6
21187,13,1,5,3,1,1,2,3,1,4,2,2,1,3,1,6,6,6,6,6,6,6
21188,10,1,5,6,2,1,2,3,2,2,2,2,2,6,6,6,6,6,6,6,6,6
21189,47,4,4,6,2,2,2,3,3,1,2,2,2,6,6,6,6,6,6,6,6,6
21190,10,1,5,4,2,1,2,1,2,4,3,1,2,6,6,6,6,6,6,6,6,6
21191,24,2,5,3,2,2,2,1,1,4,2,2,1,2,1,6,6,6,6,6,6,6
21192,35,3,4,6,2,2,2,3,3,1,2,2,2,6,6,6,6,6,6,6,6,6
21193,24,2,1,5,1,2,2,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6
21194,24,2,4,4,1,1,2,2,2,2,1,2,1,3,1,6,6,6,6,6,6,6
21195,24,2,4,6,2,2,2,3,2,2,2,2,2,6,6,6,6,6,6,6,6,6
21196,24,2,1,3,1,2,2,1,1,4,3,2,1,4,1,6,6,6,6,6,6,6
21197,10,1,4,4,1,1,2,1,2,3,1,2,2,6,6,6,6,6,6,6,6,6
21198,48,5,4,4,1,2,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
21199,35,3,2,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
21200,35,3,4,5,2,1,2,1,3,1,1,2,1,4,1,6,6,6,6,6,6,6
21201,35,3,4,4,2,2,2,2,2,2,2,2,1,4,1,6,6,6,6,6,6,6
21202,59,6,5,6,2,1,2,3,2,2,2,2,1,1,1,6,6,6,6,6,6,6
21203,46,4,4,6,2,2,2,3,3,1,2,2,1,3,1,6,6,6,6,6,6,6
21204,24,2,4,5,2,2,2,3,3,1,2,2,2,6,6,6,6,6,6,6,6,6
21205,47,4,4,4,2,2,2,3,1,4,2,2,1,4,1,6,6,6,6,6,6,6
21206,35,3,4,2,1,2,2,1,2,4,3,2,1,4,1,6,6,6,6,6,6,6
21207,47,4,5,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
21208,47,4,4,5,1,3,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
21209,35,3,2,4,2,3,2,3,3,1,3,2,1,1,1,6,6,6,6,6,6,6
21210,59,6,3,4,1,3,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
21211,46,4,5,4,1,3,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
21212,12,1,4,3,1,1,2,1,3,1,1,2,2,6,6,6,6,6,6,6,6,6
21213,46,4,5,3,2,3,2,1,1,4,3,2,1,4,1,6,6,6,6,6,6,6
21214,35,3,5,6,2,2,2,3,2,2,2,2,1,4,1,6,6,6,6,6,6,6
21215,46,4,4,2,2,2,2,1,1,2,2,2,2,6,6,6,6,6,6,6,6,6
21216,24,2,5,4,1,2,2,1,2,3,2,1,1,4,1,6,6,6,6,6,6,6
21217,10,1,4,6,2,1,2,3,2,3,2,2,2,6,6,6,6,6,6,6,6,6
21218,35,3,2,2,1,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
21219,48,5,4,5,1,2,2,1,2,3,2,1,1,4,1,6,6,6,6,6,6,6
21220,35,3,4,6,1,3,2,1,3,1,3,2,1,4,1,6,6,6,6,6,6,6
21221,35,3,2,2,2,3,2,2,1,4,3,2,1,4,1,6,6,6,6,6,6,6
21222,35,3,4,6,1,3,2,3,3,1,3,2,1,4,1,6,6,6,6,6,6,6
21223,35,3,4,3,2,3,2,1,1,4,3,2,1,4,1,6,6,6,6,6,6,6
21224,48,5,4,3,2,2,2,1,1,4,2,1,1,4,1,6,6,6,6,6,6,6
21225,35,3,5,4,2,2,2,3,3,1,2,2,1,4,1,6,6,6,6,6,6,6
21226,48,5,5,6,1,1,2,3,2,2,3,2,1,4,1,6,6,6,6,6,6,6
21227,13,1,4,5,1,3,2,1,3,1,3,2,1,3,1,6,6,6,6,6,6,6
21228,24,2,5,6,1,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
21229,59,6,4,4,1,2,2,1,4,2,2,2,1,4,1,6,6,6,6,6,6,6
21230,10,1,5,3,2,1,2,3,1,4,2,2,1,3,1,6,6,6,6,6,6,6
21231,59,6,4,2,1,1,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
21232,48,5,4,2,2,1,2,1,1,3,2,2,1,4,1,6,6,6,6,6,6,6
21233,24,2,5,2,1,1,2,1,1,4,1,1,1,4,1,6,6,6,6,6,6,6
21234,59,6,3,5,2,1,2,3,3,1,1,2,1,4,1,6,6,6,6,6,6,6
21235,35,3,4,5,1,2,2,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6
21236,12,1,4,3,2,1,2,1,1,3,1,2,1,4,1,6,6,6,6,6,6,6
21237,59,6,4,5,1,2,2,1,1,4,2,2,1,4,1,6,6,6,6,6,6,6
21238,13,1,5,4,2,1,2,1,3,1,1,2,1,3,1,6,6,6,6,6,6,6
21239,59,6,4,5,1,2,2,3,3,1,2,2,2,6,6,6,6,6,6,6,6,6
21240,48,5,5,4,2,2,2,1,1,3,2,2,1,3,1,6,6,6,6,6,6,6
21241,24,2,1,4,1,2,2,1,3,1,2,2,1,3,1,6,6,6,6,6,6,6
21242,11,1,6,4,1,2,2,1,2,3,2,2,1,4,1,6,6,6,6,6,6,6
21243,35,3,4,5,2,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
21244,13,1,4,6,2,2,2,3,3,1,2,2,2,6,6,6,6,6,6,6,6,6
21245,48,5,5,3,2,2,2,1,4,4,2,1,2,6,6,6,6,6,6,6,6,6
21246,24,2,1,2,2,2,2,1,1,4,2,2,1,4,1,6,6,6,6,6,6,6
21247,11,1,6,4,1,2,2,3,3,1,2,2,1,2,1,6,6,6,6,6,6,6
21248,12,1,4,5,2,2,2,3,2,2,2,2,2,6,6,6,6,6,6,6,6,6
21249,35,3,5,6,1,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
21250,48,5,4,6,1,3,2,3,2,4,3,1,1,4,1,6,6,6,6,6,6,6
21251,35,3,2,2,1,3,2,1,1,3,3,2,1,4,1,6,6,6,6,6,6,6
21252,47,4,5,5,1,2,2,1,2,2,2,2,1,2,1,6,6,6,6,6,6,6
21253,59,6,4,5,1,2,2,3,2,2,2,2,1,4,1,6,6,6,6,6,6,6
21254,35,3,4,3,1,1,2,1,2,2,2,2,1,1,1,6,6,6,6,6,6,6
21255,46,4,4,2,1,1,2,2,1,4,2,2,1,3,1,6,6,6,6,6,6,6
21256,35,3,5,2,1,2,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
21257,24,2,1,2,2,3,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
21258,35,3,4,4,1,3,2,1,1,4,3,2,1,4,1,6,6,6,6,6,6,6
21259,13,1,5,4,1,1,2,1,2,3,1,1,1,3,1,6,6,6,6,6,6,6
21260,24,2,4,5,2,1,2,3,2,2,1,2,2,6,6,6,6,6,6,6,6,6
21261,35,3,4,4,2,1,2,1,2,2,1,1,1,3,1,6,6,6,6,6,6,6
21262,13,1,5,4,2,1,2,3,3,1,1,2,1,3,1,6,6,6,6,6,6,6
